Datetime,RSSI1,RSSI2,RSSI3,RSSI4,RSSI5,RSSI6,RSSI7,RSSI8,RSSI9,RSSI10
2025-05-19 12:35:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:35:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:36:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:36:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:36:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:36:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:36:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:36:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:37:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:37:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:37:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:37:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:37:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:37:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:38:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:38:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:38:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:38:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:38:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:38:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:39:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:39:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:39:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:39:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:39:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:39:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:40:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:40:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:40:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:40:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:40:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:40:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:41:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:41:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:41:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:41:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:41:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:41:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:42:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:42:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:42:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:42:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:42:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:42:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:43:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:43:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:43:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:43:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:43:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:43:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:44:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:44:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:44:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:44:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:44:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:44:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:45:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:45:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:45:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:45:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:45:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:45:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:46:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:46:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:46:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:46:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:46:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:46:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:47:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:47:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:47:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:47:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:47:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:47:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:48:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:48:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:48:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:48:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:48:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:48:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:49:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:49:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:49:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:49:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:49:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:49:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:50:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:50:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:50:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:50:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:50:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:50:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:51:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:51:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:51:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:51:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:51:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:51:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:52:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:52:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:52:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:52:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:52:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:52:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:53:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:53:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:53:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:53:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:53:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:53:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:54:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:54:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:54:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:54:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:54:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:54:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:55:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:55:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:55:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:55:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:55:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:55:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:56:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:56:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:56:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:56:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:56:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:56:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:57:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:57:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:57:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:57:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:57:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:57:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:58:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:58:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:58:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:58:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:58:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:58:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:59:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:59:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:59:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:59:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:59:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 12:59:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:00:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:00:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:00:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:00:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:00:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:00:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:01:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:01:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:01:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:01:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:01:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:01:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:02:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:02:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:02:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:02:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:02:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:02:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:03:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:03:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:03:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:03:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:03:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:03:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:04:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:04:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:04:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:04:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:04:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:04:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:05:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:05:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:05:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:05:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:05:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:05:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:06:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:06:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:06:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:06:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:06:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:06:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:07:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:07:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:07:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:07:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:07:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:07:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:08:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:08:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:08:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:08:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:08:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:08:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:09:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:09:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:09:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:09:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:09:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:09:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:10:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:10:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:10:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:10:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:10:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:10:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:11:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:11:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:11:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:11:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:11:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:11:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:12:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:12:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:12:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:12:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:12:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:12:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:13:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:13:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:13:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:13:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:13:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:13:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:14:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:14:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:14:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:14:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:14:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:14:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:15:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:15:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:15:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:15:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:15:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:15:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:16:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:16:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:16:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:16:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:16:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:16:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:17:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:17:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:17:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:17:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:17:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:17:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:18:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:18:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:18:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:18:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:18:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:18:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:19:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:19:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:19:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:19:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:19:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:19:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:20:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:20:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:20:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:20:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:20:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:20:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:21:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:21:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:21:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:21:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:21:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:21:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:22:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:22:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:22:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:22:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:22:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:22:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:23:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:23:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:23:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:23:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:23:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:23:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:24:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:24:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:24:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:24:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:24:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:24:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:25:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:25:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:25:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:25:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:25:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:25:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:26:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:26:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:26:20,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:26:30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:26:40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:26:50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:27:00,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
2025-05-19 13:27:10,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
